name,category,kcal_100,protein_100,fat_100,carbs_100,fiber_100,proposed_group,confidence,method,proposed_cooking_tags,proposed_allergens,proposed_diet_exclusions,default_scaling,reason,decision
Błonnik witalny (babka jajowata + płesznik),Orzechy i nasiona,195,2.5,6.5,78.0,68.0,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Masło słonecznikowe,Orzechy i nasiona,617,20.0,55.0,17.5,6.5,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,mleko","dairy,lactose",LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Masło sezamowe czarne,Orzechy i nasiona,590,17.5,53.0,21.0,9.5,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,mleko,sezam","dairy,lactose",LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Pasta pistacjowa,Orzechy i nasiona,585,20.0,47.0,25.0,9.5,orzechy,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Orzechy w karmelu (mieszanka deserowa),Orzechy i nasiona,520,12.0,32.0,46.0,5.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Gyros talerz z frytkami i surówką,Dania gotowe i fast food,185,10.0,9.5,15.5,1.8,,NISKA,KATEGORIA,,,,,kategoria: —; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Souvlaki z kurczaka (szaszłyk),Dania gotowe i fast food,175,24.0,8.0,2.5,0.4,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Moussaka,Dania gotowe i fast food,158,8.0,10.0,8.5,1.6,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Paella z owocami morza,Dania gotowe i fast food,148,8.5,4.5,18.5,1.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Tortilla hiszpańska (z ziemniakami),Dania gotowe i fast food,190,6.5,12.5,13.0,1.2,pieczywo,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Ratatouille,Dania gotowe i fast food,65,1.5,4.0,6.0,2.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Zapiekanka pasterska (shepherd's pie),Dania gotowe i fast food,135,8.0,6.0,12.0,1.6,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kurczak korma,Dania gotowe i fast food,165,12.5,10.0,6.0,1.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Dhal z soczewicy,Dania gotowe i fast food,118,6.5,3.5,15.5,4.5,strączki,ŚREDNIA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
"Sajgonki warzywne, smażone",Dania gotowe i fast food,235,5.5,12.0,26.5,2.2,,NISKA,KATEGORIA,,,,,kategoria: —; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Spring rollsy świeże (nie smażone),Dania gotowe i fast food,95,4.5,1.5,16.5,1.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Gyoza (pierożki japońskie), gotowane na parze",Dania gotowe i fast food,175,8.0,5.5,24.0,1.3,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Bibimbap,Dania gotowe i fast food,128,6.0,4.5,16.5,1.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Falafel bowl z hummusem,Dania gotowe i fast food,175,7.0,9.5,16.0,4.5,pasta_smarowanie,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: pasta_smarowanie; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kofta jagnięca w sosie pomidorowym,Dania gotowe i fast food,172,12.5,11.5,5.0,1.0,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kurczak gong bao,Dania gotowe i fast food,158,13.5,8.0,8.5,1.3,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Tofu stir-fry z warzywami,Dania gotowe i fast food,98,6.5,5.5,6.5,2.0,białko_roślinne,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",soja,,LINIOWY,słowo_kluczowe: białko_roślinne; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Makaron z pesto i kurczakiem,Dania gotowe i fast food,195,11.0,8.5,19.0,1.4,makaron,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,słowo_kluczowe: makaron; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Penne arrabiata,Dania gotowe i fast food,138,4.5,3.5,22.5,1.8,makaron,ŚREDNIA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,słowo_kluczowe: makaron; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Carbonara,Dania gotowe i fast food,215,9.5,11.0,20.0,1.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Gnocchi w sosie serowym,Dania gotowe i fast food,185,6.0,8.0,22.5,1.3,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Pizza wegetariańska,Dania gotowe i fast food,235,9.0,8.0,32.0,2.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Pizza hawajska,Dania gotowe i fast food,255,10.5,8.5,34.5,1.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Calzone z szynką i serem,Dania gotowe i fast food,275,11.5,10.5,34.0,1.9,wędlina,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: wędlina; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Focaccia z rozmarynem,Dania gotowe i fast food,285,7.0,9.5,43.0,2.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Panini z mozzarellą i pomidorem,Dania gotowe i fast food,265,11.0,10.5,31.0,2.0,ser,ŚREDNIA,SŁOWO_KLUCZOWE,"pieczenie,na_zimno",mleko,"dairy,lactose",LINIOWY,słowo_kluczowe: ser; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Club sandwich z kurczakiem,Dania gotowe i fast food,245,13.0,11.0,23.0,1.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Bajgiel z łososiem i serkiem,Dania gotowe i fast food,255,12.5,9.0,30.5,1.8,ryba_tłusta,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,ryby,fish,LINIOWY,słowo_kluczowe: ryba_tłusta; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Owsianka nocna (overnight oats) z owocami,Dania gotowe i fast food,125,4.5,3.5,18.5,2.6,płatki,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",gluten,gluten,LINIOWY,słowo_kluczowe: płatki; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Pudding chia na napoju roślinnym,Dania gotowe i fast food,115,3.5,6.0,11.0,6.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: nasiona; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Placuszki bananowe (fit),Dania gotowe i fast food,185,7.5,5.5,26.5,2.2,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Omlet proteinowy z odżywką,Dania gotowe i fast food,168,17.5,5.5,12.0,1.5,białko_proszek,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Wrap śniadaniowy z jajkiem,Dania gotowe i fast food,215,11.0,9.5,21.0,1.6,jajka,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,gotowanie,pieczenie",jaja,egg,DYSKRETNY,słowo_kluczowe: jajka; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Bowl jogurtowy z granolą i owocami,Dania gotowe i fast food,145,5.5,4.5,20.5,2.0,płatki,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",gluten,gluten,LINIOWY,słowo_kluczowe: płatki; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kaszka manna z malinami (fit deser),Dania gotowe i fast food,95,3.5,1.8,16.0,1.2,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Ryż zapiekany z jabłkami,Dania gotowe i fast food,158,3.5,3.0,28.5,1.3,kasza_ryż,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: kasza_ryż; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Makaron z twarogiem i truskawkami,Dania gotowe i fast food,172,8.0,3.5,27.0,1.6,ser,ŚREDNIA,SŁOWO_KLUCZOWE,"pieczenie,na_zimno","mleko,gluten","dairy,lactose,gluten",LINIOWY,słowo_kluczowe: ser; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
"Odżywka przedtreningowa, porcja",Odżywki i suplementy,320,2.0,0.5,70.0,1.0,białko_proszek,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Odżywki i suplementy,
"EAA aminokwasy, proszek",Odżywki i suplementy,340,85.0,0.0,0.5,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"BCAA, proszek",Odżywki i suplementy,350,87.5,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Beta-alanina, proszek",Odżywki i suplementy,0,0.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Elektrolity, tabletka rozpuszczalna",Odżywki i suplementy,25,0.0,0.0,6.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Peptydy kolagenowe z witaminą C,Odżywki i suplementy,370,90.0,0.0,2.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Shot imbirowy,Odżywki i suplementy,45,0.3,0.1,10.5,0.3,przyprawa,ŚREDNIA,SŁOWO_KLUCZOWE,*,,,STAŁY,słowo_kluczowe: przyprawa; kategoria Odżywki i suplementy; kategoria z góry na NIE,NIE
Baton daktylowo-orzechowy (raw),Odżywki i suplementy,420,8.5,18.0,55.0,7.0,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Odżywki i suplementy; kategoria z góry na NIE,NIE
Krem proteinowy czekoladowy (słoik),Odżywki i suplementy,385,21.5,24.0,22.0,6.5,białko_proszek,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Odżywki i suplementy,
Mus owocowy z białkiem (saszetka),Odżywki i suplementy,88,5.5,0.5,14.5,1.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Napój BCAA gotowy,Odżywki i suplementy,12,2.5,0.0,0.5,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Witamina D3+K2, kapsułka",Odżywki i suplementy,0,0.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Omega-3, kapsułka",Odżywki i suplementy,900,0.0,100.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Magnez + B6, tabletka",Odżywki i suplementy,0,0.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
"Multiwitamina, tabletka",Odżywki i suplementy,0,0.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sos tzatziki,Przyprawy i dodatki,105,3.5,8.0,4.5,0.4,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Sos holenderski,Przyprawy i dodatki,525,2.5,55.0,3.5,0.1,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Sos tysiąca wysp,Przyprawy i dodatki,385,1.0,36.0,13.5,0.4,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Sos vinaigrette musztardowy,Przyprawy i dodatki,390,1.0,40.0,5.0,0.3,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gorczyca,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Dressing jogurtowy light,Przyprawy i dodatki,120,2.5,9.0,7.0,0.2,sos,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Sos serowy (do nachos),Przyprawy i dodatki,285,6.5,25.0,8.5,0.3,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Salsa pomidorowa,Przyprawy i dodatki,36,1.5,0.2,7.0,1.5,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Przyprawy i dodatki,
Guacamole (gotowe),Przyprawy i dodatki,150,1.8,13.5,7.5,5.5,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
Harissa (pasta),Przyprawy i dodatki,120,3.0,6.5,12.0,4.5,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
Pasta miso jasna,Przyprawy i dodatki,199,12.0,6.0,25.0,5.4,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
Pasta curry czerwona,Przyprawy i dodatki,120,2.5,6.0,14.0,3.0,przyprawa,ŚREDNIA,SŁOWO_KLUCZOWE,*,,,STAŁY,słowo_kluczowe: przyprawa; kategoria Przyprawy i dodatki,
Sos ostrygowy,Przyprawy i dodatki,105,2.5,0.2,23.0,0.3,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Sos rybny,Przyprawy i dodatki,65,9.0,0.0,6.5,0.0,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,ryby,fish,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Sos worcestershire,Przyprawy i dodatki,88,0.0,0.0,22.0,0.0,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Chrzan ze śmietaną,Przyprawy i dodatki,105,2.0,6.5,9.5,2.5,dodatek_tłuszczowy,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",mleko,"dairy,lactose",TŁUMIONY,słowo_kluczowe: dodatek_tłuszczowy; kategoria Przyprawy i dodatki,
Musztarda dijon,Przyprawy i dodatki,150,7.0,10.5,6.0,3.5,sos,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gorczyca,,STAŁY,słowo_kluczowe: sos; kategoria Przyprawy i dodatki,
Dżem malinowy 100% z owoców,Przyprawy i dodatki,165,0.7,0.3,39.0,3.0,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Przyprawy i dodatki,
Marmolada pomarańczowa,Przyprawy i dodatki,245,0.3,0.1,60.5,0.7,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Przyprawy i dodatki,
Krem kokosowy (do deserów),Przyprawy i dodatki,330,3.3,33.0,6.5,2.5,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
Polewa czekoladowa,Przyprawy i dodatki,395,3.5,16.5,60.0,2.5,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przyprawy i dodatki,
Cukier waniliowy,Przyprawy i dodatki,398,0.0,0.0,99.0,0.0,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
"Żelatyna, proszek",Przyprawy i dodatki,343,85.0,0.1,0.7,0.0,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
"Agar-agar, proszek",Przyprawy i dodatki,306,6.2,0.3,80.0,7.7,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
Siemię lniane mielone (dodatek),Przyprawy i dodatki,512,19.5,40.5,26.5,26.0,białko_mielone,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: białko_mielone; kategoria Przyprawy i dodatki,
Cebula suszona płatki,Przyprawy i dodatki,349,8.9,0.5,83.3,9.2,płatki,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",,,LINIOWY,słowo_kluczowe: płatki; kategoria Przyprawy i dodatki,
Mieszanka przypraw do kurczaka,Przyprawy i dodatki,250,9.0,6.0,38.0,15.0,przyprawa,ŚREDNIA,SŁOWO_KLUCZOWE,*,,,STAŁY,słowo_kluczowe: przyprawa; kategoria Przyprawy i dodatki,
Mieszanka przypraw gyros,Przyprawy i dodatki,255,8.5,6.5,40.0,14.5,przyprawa,ŚREDNIA,SŁOWO_KLUCZOWE,*,,,STAŁY,słowo_kluczowe: przyprawa; kategoria Przyprawy i dodatki,
Garam masala,Przyprawy i dodatki,265,10.0,8.5,38.0,20.0,przyprawa,NISKA,KATEGORIA,*,,,STAŁY,kategoria: przyprawa,
Bułeczki mleczne małe,Zboża i pieczywo,315,8.0,6.0,55.5,2.3,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
Rogaliki francuskie mini,Zboża i pieczywo,400,7.5,20.0,46.5,2.4,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
Strucla makowa,Zboża i pieczywo,365,7.5,14.5,51.0,3.5,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
Chleb bananowy,Zboża i pieczywo,330,5.5,13.5,47.0,2.2,pieczywo,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Zboża i pieczywo,
Placki owsiane na patelnię (gotowe),Zboża i pieczywo,215,7.5,7.0,30.5,3.6,pieczywo,NISKA,KATEGORIA,na_zimno,gluten,gluten,DYSKRETNY,kategoria: pieczywo,
Kasza bulgur z warzywami (gotowa mieszanka),"Kasze, ryż i makarony",128,4.0,2.5,22.0,4.0,kasza_ryż,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
Ryż z warzywami (gotowa mieszanka),"Kasze, ryż i makarony",135,3.5,2.5,24.5,2.0,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
Kasza jaglana z jabłkiem (deser),"Kasze, ryż i makarony",132,3.0,2.0,25.5,1.5,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
Napój wiśniowy z soku zagęszczonego,Napoje,48,0.1,0.0,12.0,0.1,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sok z granatów 100%,Napoje,54,0.2,0.3,13.0,0.1,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Napoje; kategoria z góry na NIE,NIE
Sok z buraka kiszonego,Napoje,32,1.0,0.1,6.5,0.5,kiszonki,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: kiszonki; kategoria Napoje; kategoria z góry na NIE,NIE
Shot z trawy jęczmiennej,Napoje,25,1.5,0.3,3.5,1.0,,NISKA,KATEGORIA,,gluten,gluten,,kategoria: —; kategoria z góry na NIE,NIE
Herbata matcha (przygotowana),Napoje,5,0.5,0.1,0.5,0.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Golden milk (kurkuma latte na napoju owsianym),Napoje,55,1.0,2.0,8.0,0.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Frappe kawowe z mlekiem,Napoje,65,2.0,1.5,11.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Schabowy z ziemniakami i surówką (talerz),Dania gotowe i fast food,175,10.5,8.5,15.0,1.8,skrobiowe,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,słowo_kluczowe: skrobiowe; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kurczak pieczony z ryżem i brokułem (talerz fit),Dania gotowe i fast food,135,12.5,3.5,14.5,1.6,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: kasza_ryż; kategoria Dania gotowe i fast food; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Łosoś z kaszą i szparagami (talerz fit),Dania gotowe i fast food,155,12.0,7.0,11.0,1.8,ryba_tłusta,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,ryby,fish,LINIOWY,słowo_kluczowe: ryba_tłusta; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Indyk duszony z warzywami (talerz fit),Dania gotowe i fast food,118,13.5,3.5,9.0,2.0,,NISKA,KATEGORIA,,,,,kategoria: —; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Dorsz na parze z ziemniakami (talerz),Dania gotowe i fast food,105,11.0,2.0,11.5,1.4,skrobiowe,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",ryby,fish,LINIOWY,słowo_kluczowe: skrobiowe; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kotlety mielone z kaszą i buraczkami (talerz),Dania gotowe i fast food,168,9.5,8.5,14.0,2.0,białko_mielone,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: białko_mielone; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Pulpety w sosie koperkowym z ziemniakami,Dania gotowe i fast food,128,7.5,5.5,12.5,1.2,skrobiowe,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,słowo_kluczowe: skrobiowe; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Ryba smażona z frytkami (fish and chips),Dania gotowe i fast food,245,10.5,13.5,21.5,1.7,,NISKA,KATEGORIA,,ryby,fish,,kategoria: —; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Placek po węgiersku,Dania gotowe i fast food,185,7.5,9.5,18.0,1.8,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Karkówka z grilla z pieczywem,Dania gotowe i fast food,255,14.0,17.5,10.5,0.8,białko_tłuste,ŚREDNIA,SŁOWO_KLUCZOWE,"pieczenie,duszenie",gluten,gluten,LINIOWY,słowo_kluczowe: białko_tłuste; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Szaszłyk wieprzowy z warzywami,Dania gotowe i fast food,165,14.5,9.5,5.5,1.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kaczka pieczona z jabłkami (porcja),Dania gotowe i fast food,265,15.0,20.0,6.5,0.9,białko_tłuste,NISKA,SŁOWO_KLUCZOWE,"pieczenie,duszenie",,,LINIOWY,słowo_kluczowe: białko_tłuste; kategoria Dania gotowe i fast food; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Pieczeń rzymska z jajkiem,Dania gotowe i fast food,215,14.5,14.5,6.5,0.6,jajka,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,gotowanie,pieczenie",jaja,egg,DYSKRETNY,słowo_kluczowe: jajka; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
"Pierogi z jagodami, gotowane",Dania gotowe i fast food,215,4.5,3.5,41.0,2.2,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
"Pierogi z serem na słodko, gotowane",Dania gotowe i fast food,235,8.0,5.0,39.0,1.4,,NISKA,KATEGORIA,,gluten,gluten,,kategoria: —; kategoria z góry na NIE,NIE
Uszka z grzybami,Dania gotowe i fast food,225,6.5,4.5,39.5,2.2,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kluski na parze z sosem owocowym,Dania gotowe i fast food,205,5.0,2.5,41.0,1.3,,NISKA,KATEGORIA,,gluten,gluten,,kategoria: —; kategoria z góry na NIE,NIE
Kotlet mielony z indyka (fit),Dania gotowe i fast food,165,18.5,8.0,4.5,0.6,białko_mielone,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: białko_mielone; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Burgery drobiowe (kotlet fit),Dania gotowe i fast food,148,19.5,6.5,3.0,0.4,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Pieczone pałki kurczaka bbq,Dania gotowe i fast food,215,18.5,13.0,5.0,0.3,,NISKA,KATEGORIA,,,,,kategoria: —; wartości po obróbce termicznej (katalog diet liczy na surowo); kategoria z góry na NIE,NIE
Wątróbka po żydowsku (z cebulą i jajkiem),Dania gotowe i fast food,195,13.5,13.0,6.5,0.8,białko_chude,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: białko_chude; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
